opentelemetry-demo/accountingservice,146026496,146026496,146026496,146026496,146026496,146026496,146026496,146026496,146026496,146026496,146026496,146026496,146026496
opentelemetry-demo/cartservice,132775936,132882432,132890624,132788224,132894720,132907008,133435392,132870144,132788224,133013504,132861952,132997120,133189632
