opentelemetry-demo/accountingservice,0,0,0,0,0,0,36095.3984100265,0,0,0,0
opentelemetry-demo/cartservice,107213.24672186133,4061.8497422927408,2184.5333333333333,1092.2666666666667,2457.5897600426665,2370.694409481481,4148.703905165622,4147.996672,6262.606862330072,0,3857.0666666666666
