opentelemetry-demo/accountingservice,0,0,0,0,0,0,40553.49077515375,0,0,0,0
opentelemetry-demo/cartservice,466185.2757719823,465906.3920566998,69708.33333333333,53087.5,233778.1925908642,372672.8283703703,7260.965433302906,134587.579,581860.2580512547,0,358387.5
