opentelemetry-demo/checkoutservice,587.8933837775676,618.975,746.525,625.2958333333333,576.375,578.6684222149074,556.7060137249429,819.0791666666667,543.125,575.4458333333333,1005.5583101737077,955.3874999999999,596.3
opentelemetry-demo/productcatalogservice,1884.3,1002.0124999999999,3137.5666666666666,861.3541666666666,3885.4958333333334,2024.0084333684722,715.8761838492339,961.7706740444752,1477.5021770742621,1727.1416666666667,1619.9708333333333,1502.1187411719118,4879.966666666666
