accountingservice,188,98.85714285714286,98.85714285714286,99.125,99.22222222222223,99.2,98.7142857142857,99.16666666666666,99,99,99.07142857142857
adservice,1953.3846153846157,1952.666666666666,2449.999999999992,1956.5882352941176,2180.0000000000337,1951.2500000000005,1973.3600000000001,1951.1999999999994,1948.181818181818,1982.8000000000006,1976.272727272727
cartservice,9.554545454545472,9.80285714285715,9.98615384615388,21.839999999999932,20.309677419354625,9.524615384615375,10.755555555555699,18.466666666667102,22.650000000000063,9.454736842105282,8.911764705882335
checkoutservice,58.00000000000037,62.666666666666586,49.5310344827586,73.74999999999994,47.02399999999998,46.746666666666684,56.666666666666195,46.844444444444456,46.8,49.630769230769246,46.63999999999999
currencyservice,28.469565217391285,9.695555555555584,27.89565217391288,29.440000000000282,32.733333333333306,33.79999999999991,22.899999999999917,28.50526315789446,32.828571428571394,13.719999999999512,12.984615384615317
emailservice,8.95999999999999,6.719999999999992,36.39999999999985,6.879999999999993,6.7999999999999945,5.199999999999995,5.279999999999994,5.199999999999996,3.9446153846153846,5.719999999999999,5.828571428571427
flagd,4308.72037914692,4297.720207253888,4292.369668246449,4314.700460829494,4294.299065420555,4294.105960264906,4281.54205607477,4303.571428571429,4349.327731092433,4311.272727272726,4317.706422018347
frauddetectionservice,48.04999999999998,45.19999999999998,46.16,33.20000000000002,45.5,7.520000000000002,28.400000000000233,38.00000000000004,46.40000000000002,7.58,40.99999999999999
frontend,52.774509803921646,49.43894637817496,49.59265271251604,49.49569805194806,54.09469696969739,49.04247448979592,49.95309046254605,49.62291936738397,59.04716981131949,49.417149615612075,49.52558823529412
frontend-web,548.0555555555579,382.0556962025315,374.74383301707803,454.47887323944127,611.0909090909074,520.6999999999983,393.6265984654732,616.9275362318884,645.0000000000028,525.1929824561397,378.54788418708245
frontendproxy,3117.445783132526,2834.2477876106373,2998.6330935251713,3012.265060240966,3076.61971830985,2871.976744186046,2993.402777777794,3119.585798816572,3379.278846153851,3065.2960526315746,3233.2352941176587
imageprovider,1.9799999999999998,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98
loadgenerator,3518.000000000006,1982.6000000000008,2989.9999999999745,1896.124999999999,3835.000000000004,1902.363636363636,1982.2500000000005,1962,1924.7272727272725,2465.0000000000127,3192.4999999999786
paymentservice,3.479999999999997,1.98,1.9800000000000002,1.98,1.98,1.98,1.98,1.9799999999999998,1.98,1.98,1.98
productcatalogservice,2.7036363636363423,2.184285714285701,1.9994770903442922,2.19555555555558,2.922608695652168,2.5881249999999905,2.83135135135132,2.3016666666666734,2.1912499999999837,1.9970630816959667,2.2188571428571855
quoteservice,1.9799999999999998,1.98,1.98,1.9800000000000002,1.98,1.98,1.98,1.98,1.9800000000000002,1.98,1.98
recommendationservice,27.920000000000023,9.638400000000008,13.475862068965643,9.910204081632664,27.78181818181814,21.4962962962962,9.407179487179487,30.613953488371894,12.879999999999539,9.730000000000006,9.905454545454548
shippingservice,9.82,7.549999999999997,5.804999999999998,3.97,5.579999999999998,3.9699999999999998,5.490000000000001,3.9699999999999998,3.9699999999999998,5.819999999999999,3.9699999999999998
