opentelemetry-demo/adservice,132815680,134274304,135219520,135316536,135683672,135598008,136101856,136658432,136937352,136314896,137225144,137121416,137444944
opentelemetry-demo/frauddetectionservice,137226296,141937576,131540776,131226264,136459960,141028200,130900608,131908496,137968376,125684984,131555392,131532616,136338112
opentelemetry-demo/kafka,368016792,403482480,446445048,380105712,423407080,457705440,389535640,432133512,475283584,398120032,442582448,374591232,418110568
