opentelemetry-demo/adservice,66171712,66091488,66049280,66042368,66029224,66052880,65915296,65939864,65929720,65868904,65883584,65833272,65832944
opentelemetry-demo/frauddetectionservice,26265232,26138768,26129336,26081776,26101472,26098728,26098608,26117304,26172440,26219920,26092112,26073968,26064480
opentelemetry-demo/kafka,192403440,192403440,192403440,193308072,193308072,193308072,193018248,193018248,193018248,192578200,192578200,192323576,192323576
