opentelemetry-demo/adservice,203030528,203423744,203816960,204144640,204406784,204668928,204734464,204865536,204865536,204931072,204931072
opentelemetry-demo/frauddetectionservice,128401408,129974272,131022848,131743744,132530176,133447680,134234112,134234112,134430720,134496256,134561792
opentelemetry-demo/kafka,501547008,503840768,505413632,506724352,507576320,508493824,509214720,509870080,510394368,511246336,511442944
