opentelemetry-demo/adservice,66791304,66746272,66695144,66713600,66770064,66688768,66657984,66628344,66641616,66639144,66576896
opentelemetry-demo/frauddetectionservice,20006232,20034080,20383416,20386496,20419712,20314976,20296952,20237464,20108000,19996696,20073344
opentelemetry-demo/kafka,33251560,187455600,187455600,193307376,193307376,193307376,199133960,199133960,199825120,199825120,199825120
