opentelemetry-demo/adservice,133077456,134239352,135350264,136298456,137226960,138734936,138484888,138248632,138644096,139153592,139327784
opentelemetry-demo/frauddetectionservice,115694408,111563144,113920280,114399552,121552352,116382784,121369064,122101056,112707208,114044864,116137360
opentelemetry-demo/kafka,291048816,327689256,377379784,320234848,358060096,402779064,344298776,388418864,311834088,363900656,407308648
