opentelemetry-demo/loadgenerator,0.769,0.62,0.765,0.777,0.65,0.656,0.637,0.817,0.663,0.678,0.558,0.659,0.695
opentelemetry-demo/recommendationservice,0.834,0.639,0.55,0.589,0.563,0.624,0.5700000000000001,0.65,0.764,0.637,0.562,0.759,0.759
